repo_url,sha
https://github.com/globality-corp/botoenv,3cd45aec696f33ef54cb0b254fdd24470ec78435
https://github.com/gmarmstrong/python-datamuse,de2d8cd59d181ba3a6eee9c535dbc01df0968d4b
https://github.com/greater-than/PipeLayer,569f43b
https://github.com/happyleavesaoc/python-limitlessled,82676ab4e57aed51ca4c11fd66554b3d3ee44fc3
https://github.com/hoidn/dataproc,3e9699a3196f2cd1561b64ebbb5b113317bd25a8
https://github.com/horejsek/python-sqlpuzzle,7be5c5cdfac448a069e8b788c70f271a2f784031
https://github.com/hugovk/tinytext,ba91665c4875d9a55e5688cbf5ee70a42033811f
https://github.com/huydhn/cuckoo-filter,34af8ade297d7aaa88fdd998c3b589546d5b0cef
https://github.com/ihtesham-jahangir/fluxgraph,53cf89386f04ac55b1ae551117d7fc7bc91176db
https://github.com/impressdesigns/sanmar-sdk,b9e6fe7aa7f8e731fad35458ba1e2d2ba916dd0a
https://github.com/Innoptech/OpenSTL,d2f5b50deed3e9516da17aab70a420d9e509bbfc
https://github.com/inspirehep/es-cli,9c4e669
https://github.com/interlark/ts-cc-extractor,a54dedd3fe75f214971f0e6a439362728c828752
https://github.com/JCSadeghi/PyIPM,a90b227b41d4632fb9c5b3c2618e66e769367a66
https://github.com/jeffkynaston/sdk-spike-python,f9c65f578abb801ffe5389b2680f9c6ed1fcebd3
https://github.com/joaomcteixeira/python-project-skeleton,42e139b96c31e31b1d69c190cdeeaf10f9a2c059
https://github.com/jobiols/docker-odoo-env,22e0d49ffdbe255204911e1b7887b1cc5171d938
https://github.com/johnyf/promela,306015579570875da5a9b3ee8a9258dd1569245f
https://github.com/jonesandjay123/FaceThresholdLab,c8b36b7841382adad5b132f0533760896696d74f
https://github.com/joshicola/cloud_path,ebfc3e3846edfc63f02a16ae0cfc1a4c99026de4
https://github.com/jugmac00/flask-reuploaded,31873e638ec6551ba979d4b6bf320ba63375bf34
https://github.com/JulienPalard/Pipe,7f3323352025bb9aa3cb0ea90ec0a6d6a773eb3c
https://github.com/jurismarches/chopper,3b2e90a
https://github.com/JuryA/landscape_api_py3,a8708ec
https://github.com/Kaal-xD/pyromodz,58b3393ae0d35a005e3456080774b8b0c4b8e07a
https://github.com/Kaimeliax/Open-Source-HLR-HSS,15df92e47997be0eafd0777576ae5a4b3e0d0238
https://github.com/Kalharapasan/Advanced-Restaurant-Management-Systems-III,a9fd1fb1e9cd205011f3e30141e9e95013f11010
https://github.com/KenyonY/openai-forward,ec38ef1ecdbf95d0ec5862b22f5169170a0c670a
https://github.com/kiarashplusplus/career-page-funnel,0934ad7a7e563bafdd958a9f6e29ee456e10db10
https://github.com/kipoi/kipoi-utils,cf0a295488d28cbf7f63ece99c711da66211d361
https://github.com/Kitware/trame-gwc,2eaacf883ceb99946227e10a3f3dd4ad246641b3
https://github.com/kmcallorum/multi-agent-cli,6e7d03a61ac9028ea53806dd8c71108ebae35ea3
https://github.com/koldunovn/litlum,beb6c31cea0c6aece7c1841e52f5139d5dd0662d
https://github.com/konradhalas/mimid,ec5856810eefbbc4a7f425c4a6804ee5a2d5a3dd
https://github.com/KumoCMS/kumocms-lambda-python,ff4da06a74d6aa1f9197572ac39f61930bcce0c2
https://github.com/kuosuko/app-store-hunter,0ff0da29b04b0c68c5b24277f44e59d4777e6911
https://github.com/kyle0527/AIVA,2542b0491dc3b120984a2ed5492b7750537bc35d
https://github.com/LeapOCR/leapocr-python,7acb6b2030c27e5a3ddaa26c86f3864588e8bdd5
https://github.com/leifdenby/worldview_dl,6a1f3b72429ef6a076e9be091c1341affbe49132
https://github.com/leocxy/flask-shopify-utils,9f7345ceef905df83904f76c8ae8b635c9119674
https://github.com/levine23/hydrogram,3ca1927f40056a0d747639407cbe3d0b003137d0
https://github.com/LidolLxf/bscp-sdk-test,0ae87ebec8d8dd467054e419c034da8f2164872e
https://github.com/liskin/strava-ical,4d83befb7ae335b86a5d4e109446a8e951e5dc04
https://github.com/local-gh0st/ManoMonitor,78876ea057f66a98b53409cd7b62b87e8605ee21
https://github.com/ltskinner/software-engineering,4ff9f3b
https://github.com/Mail-Threader/mail-threader,99aa64c3770b24e7a392b3c56e1674c4bf3bd393
https://github.com/mbalzert1978/currency_convert,e7c562db9fb0587f27b7a8db67bee31e65ed1c21
https://github.com/mblomdahl/qsck,f3d5198dc0ba7866e212022e7df7aed628aa57bd
https://github.com/melexis/xunit2rst,deb530f763e98774af86f654b9cb83186c526baf
https://github.com/meron14725/note-columns-post-bot,5735fe458b9543c6587dae3668a2df33f699d9a1
https://github.com/metomi/rose,ea7a1b0127515f8477344aab09ea723380015729
https://github.com/mexyusef/snmp-manager,a289885a5862618eca53572f8bd82da5ec33edb5
https://github.com/microscopexyz/chainmetareader,7176eee
https://github.com/mj6meron/dice-game-project,91af7c8
https://github.com/monasca/dbuild,895cc59
https://github.com/montg1/pyspark-project,ab91ec8cf7a8d6c278bc8fb6d47b15a65e3a1883
https://github.com/moshez/mypy_ipython,9d8c4b8007a4dc9b6653b28d31a6996da1f696f8
https://github.com/mozilla-it/cloudsecrets-gcp,40ceabe1772d0078972692dee54762edeb849bfe
https://github.com/msai-amin/perseus-obj4-ai-readiness,6c9bc52e36d51b4b5a71479cdc68b1db67c6d1f3
https://github.com/muw33n/hockey-prediction-system,a7bc7e9f0082e7daeec8f9c5fec98a835c3e8fc2
https://github.com/mvcisback/lstar,9411f01f6047b27cae6f49de0d525836d8b2e37b
https://github.com/myoung34/http-to-mqtt,aebd7d89c39e549cc580c6a23f4fa1911a30a54d
https://github.com/myoung34/mailgun-to-paperless-ngx,a3d46e538b94f33cdfb901a12c3c6c5fe6bb32ce
https://github.com/n1ngu/twarf,710e431544f1cc38f7184ea32d45c6efb35fa760
https://github.com/nakane1chome/development-utils,bf21886a0fbcec3053a27103be120c123f2dabac
https://github.com/Nazime/codeg,5f363f2f303c2985ae64f78e0aa9a2ef6c73f121
https://github.com/NCEAS/vegbank2,6038dff7cd5c60bd6d1f479894c27b07d21d0d76
https://github.com/ncrocfer/whatportis,59a1718bf7c531f2a5a4e213cad0c047ce9c1c94
https://github.com/NiklasTiede/Spasco,20d3412d1af3065899b983950ed88c5d39bbe08e
https://github.com/nismod/water_demand,e95670540c14f0d501b6d446e749b5640828bbec
https://github.com/njgrisafi/cksync,d4f8ae4d4e2f162d9457920a6267ad5db6611bf0
https://github.com/nleeper/samantha,df41da84f59b88ee19ad9e4ec821e1ad8a709a88
https://github.com/numberoverzero/texas,fc6852f103f90f8b77ba4c1cdc7b8c0cbf614284
https://github.com/o9nn/togai,b77ab3c0538d11ee29955f26748f4e376fbc0844
https://github.com/oasis-open/cti-taxii-client,54dabadf1a67517e99e6a8f2961614a2a4f5ad2c
https://github.com/offby1/project-euler,64a812a2dd5299f6f6f005b4296c02feb84fc64b
https://github.com/oGYCo/GithubBot,d483163a0dc698a8c4f2966db305dae5e3ae3a70
https://github.com/omkar-jadhav-45/FactFinder-AI,4bbb8697e2b5bfc5095a1e9bfa7c41b031855641
https://github.com/OMS-NetZero/FAIR2,20226688bac8add5db759bf4a35bf193a9aa91fc
https://github.com/openstack/charm-cinder-backup,e16c66c
https://github.com/pawelrubin/rustshed,125993ac118d8dcb6d6a3c29bfc9b13f2d5b6989
https://github.com/paws1234/ocr-medz,d852897e0ce81f346cf61b6a96574b620e6dc593
https://github.com/phongnt570/html-reporter,676796390def9fb45194920823db333cc693b531
https://github.com/planetlabs/cosmolog,660a6b8b1e6ca61813e0503d8f090909a290f971
https://github.com/pndurette/gTTS,0f73323bc7a50cb379ed9236b275b9a4d7b19146
https://github.com/pychebfun/pychebfun,47b20989c5c2b1c3a08efc4dcc93783db47755a5
https://github.com/pyoceans/python-oceans,a7954cf
https://github.com/pyscal/pychromatic,cd6f99ec31bace6f43266950d71c96a4ef8b8074
https://github.com/pytest-dev/pytest-describe,47a91800581ed468ef0112e099e24e9fbdfdce12
https://github.com/qwhelan/rcttools,9e3c244a1c32a3ae7d176ace814d54418cef230e
https://github.com/renatoalmeidaoliveira/Worktory,af2f07013381094f69e884f720c90ab80986e34b
https://github.com/rom1504/python-template,56c1bfc
https://github.com/Ronit-Raj9/ionia-next,6ecf50fb2aa67f60abf443b917ba387857bc5938
https://github.com/Rungutan/stackuchin,03f5cef9f0fe383341f6a59ce7d14ce2e05b28eb
https://github.com/SaikatDash/DonorConnect-Blood-Camp-Management-System,3193d948101b2190183d67878b27033820587e58
https://github.com/SaikWolf/py-network,887778e52271c5f2e2a570034bad0149a308091a
https://github.com/sam-minns/AxiomEdge-PRO,6fabe2e9fb6bf9237a3381013b845bfeab83bd06
https://github.com/sam0jones0/amazon_wishlist_pricewatch,d2dbd39
https://github.com/SamuraJey/ocr-plantuml-web,88f32e8e074319f6ae15e4b5a4cca9189f65fab7
https://github.com/santhosheyzz/AI-Resume-Ranker,8d332851e087b410e51c77d5b60883304faed4e4
https://github.com/semiotic-ai/thegraph-gql-utils,616fba7a65cd6bc6fb289a87926e9c8a7b8726a5
https://github.com/sergei-maertens/django-privates,4aca82bb1b0161c2cb1b017cd9a3f539c69ba727
https://github.com/sergeymaysak/wirelesstagpy,7876a30d558adcd9a0f3ea5c885524c6da189b1c
https://github.com/Shawe82/recommender101,6bd28eb0ce768807107b3a4b1a8b3206cc524a29
https://github.com/shivammathur/IPpy,d0256382cbcd159f5ead53c0b415d2aa5d805d10
https://github.com/siege-green/esihub,939e5af82785e9d453af5e24d0efc4a4010ed7c4
https://github.com/Simon-Will/nlmaps-tools,88ad85f5ef893ed8adb7245a7dd28c5bcf10f362
https://github.com/Skywalker427/dynalock,407a4c84798c8969635899461d0e6e620bb4bd02
https://github.com/sloria/webargs-starlette,97a683108210046e1eea97e61e792456df2856ea
https://github.com/smf541/PK-Group5,6ecb124b86c755a100090ff994bc9439103a32c1
https://github.com/sorenlind/lemmy,9f84340cfa650f4045a1a448ff471b9c96fbaf23
https://github.com/sorenwacker/DesignPatterns,c99bae5319132a23143e1a82a3b0a24c98c6f948
https://github.com/ssaini4/test,2e35bf0e6129fdb608d84106f2cdc3670d5cf07e
https://github.com/stackmon/globalmon,c96aec6b53c65903373b8e37d1d4cd978e4a439b
https://github.com/StreamHPC/simple-css-selector-transform,7c5ab34904f0f300bdf162f5e67a2c2733dc7df2
https://github.com/sudo-kraken/authentik-webfinger-proxy,637963d32ad076aba808373b89eeeec54222e218
https://github.com/SushiTee/Flask-Synapse-Token-Register,886606266d16bb4f5fb83e485e5f95328a170506
https://github.com/swesmith-sarvam/pyca__pyopenssl.04766a49,89cb002510910d43acede60a78ab318e6a308f02
https://github.com/swisstopo/lg-geology-data-model,88439008cb74bf6bfa66e8e7ecdfe882e7aa2c16
https://github.com/talent-factory/pyt-ai-intro,b159d8ed1b02d2bb077d5dccfde893d64fedcdca
https://github.com/tecnosam/pydongo,eb034c6ea13ec760a7caa6104024dfc690df2ecc
https://github.com/TensorBFS/BPDecoderPlus,36e91f0fbb68bc32db2a1cc8d1677f1f3da41f52
https://github.com/TG-BOTSNETWORK/PyroBeta,5ab7a90ac05548cce63190df8ad5d4b76c81a19a
https://github.com/thibaudcolas/kontrasto,267397d
https://github.com/tomerfiliba-org/reedsolomon,796639ca4953f1f465ea60682ad4a826239137e7
https://github.com/tropical-362827/futaba-search,32956030da81d4ee058cfbf32d48561a828abf19
https://github.com/tuesd4y/tuesd4y-styles,aac1dad0a8feefc354dbb4041b45be5621640dab
https://github.com/TwoBitsWare/Beanquick,d56be30e26d29cf6c4295c7776cac270f888faa9
https://github.com/UpStudyTeam/UpStudyPySdk,cad33b3932dd168e3e7fbdd9304388fd5a386a38
https://github.com/us-irs/spacepackets-py,77ded9476d81e0d8186eda57a937d7895188f41f
https://github.com/ustudio/ustack-tornado-shutdown,1eacb9e7112b682ef226764670efafe6fe6c0e9f
https://github.com/UtrechtUniversity/yoda-external-user-service,5a1905f81bda316e3f16e2918aa66462c688ef06
https://github.com/veltzer/pypathutil,3b4c6ac66f648914e12486d97b26e9b98c94d289
https://github.com/vembrane/vembrane,45fcf9a022bc2b9a1c0c57ff08f6e5e176f04a0c
https://github.com/VICSES/python-viper,ff18c9d
https://github.com/Victoria-Fedorenko/qa-auto-engineer-python-project-241,4070d625ad67f3791b6ff6e3a2731adf3840a897
https://github.com/vietlq/sitemapbuilder,7fc2cef077b9a985e503b4acc713022ac1295807
https://github.com/VikramxD/claude_aws_bedrock_token_generator,3c199e267bad68b39b096d8a862b69b15e25733d
https://github.com/vincentsarago/color-operations,e593b33d8f3addb0679ca1a937b0a2074e2ccbf2
https://github.com/w6d-io/flask-auth-service,c78216d1fac35efdab7e5b8012d9cadecdd5b632
https://github.com/weaveworks/grafanalib,a79ef6eaf143ae1fb0fedb8f655a2e9aa7c1c5d1
https://github.com/werebear73/sipnav-client,f74f0b4a5a8c4ec6ed6d637773f30348827cc19e
https://github.com/wgwz/flask-cookie-decode,642434ad6fcd0c04beca8ed8fb28031a113f3a1a
https://github.com/whi-tw/paas-test-app-backend,0db914fb34cd8c77e84539bb5358a1ba6a141a7e
https://github.com/wing328/python-ci-test,1d1ebd7b2b4ac5075b6acaa8e1aec38010610246
https://github.com/xavierchen0/flask_tut,aac041e50c1010970a7e73dd9fd165425ee162a2
https://github.com/xdevplatform/twitter-python-ads-sdk,a3dd5819341e77aa469d0b4b3399f0bcd028c80c
https://github.com/xvzc/boj-cli,3d6c7df67b50079ddcd4f8803699b47e27cf634a
https://github.com/yegor256/gitted,7fdb6a32b322cc440fa32ad8e4ba3e4bbded6659
https://github.com/ZBOSK-II/emfuzzer,c2870fe70ce91a95ade413451625dc865e0af1b8
https://github.com/zettelin/notion-df,4a68e334e640189e3645fa570bfbff195a3ebe25
https://github.com/ZipFile/python-getdents,a0e99ed9c626c2b0fba09e53b90e0eb18591bb32
https://github.com/zmap/zschema,9c256777b0d74b84fd3bcb4e71c2339ac4e2ec95
